series_id,Sales,revenue_pct,cumulative_revenue_pct,abc_class
LATAM_TEC-PH-10002867,5146.688,0.10577872463074982,11.397878040368294,A
EU_OFF-ST-10003785,5145.66,0.10575759637721659,11.50363563674551,A
EU_TEC-PH-10001066,5122.215,0.10527573654833869,11.60891137329385,A
APAC_FUR-CH-10003950,5046.609,0.1037218233804077,11.712633196674258,A
EU_FUR-BO-10000596,4999.014,0.10274361401570546,11.815376810689964,A
APAC_TEC-MA-10002468,4968.0,0.10210619022671766,11.91748300091668,A
US_FUR-CH-10001854,4913.72,0.10099058555572205,12.018473586472403,A
US_TEC-MA-10003979,4899.93,0.10070716277729483,12.119180749249699,A
EU_TEC-CO-10004154,4895.286,0.10061171568643071,12.219792464936129,A
APAC_FUR-TA-10001786,4877.73,0.10025089115430101,12.32004335609043,A
US_OFF-SU-10002881,4830.298000000001,0.09927603189205596,12.419319387982487,A
APAC_TEC-PH-10002601,4820.849999999999,0.09908184926619804,12.518401237248685,A
APAC_FUR-BO-10003783,4801.5,0.09868415305426426,12.61708539030295,A
US_TEC-MA-10000418,4799.984,0.0986529950461355,12.715738385349086,A
US_FUR-CH-10003379,4759.166,0.09781407184310126,12.813552457192188,A
APAC_TEC-CO-10003102,4744.44,0.09751141166651536,12.911063868858703,A
LATAM_FUR-CH-10000892,4675.8240000000005,0.09610116240149999,13.007165031260202,A
APAC_TEC-CO-10004997,4663.5186,0.09584825227404108,13.103013283534244,A
APAC_TEC-CO-10004027,4661.3421,0.09580351915748946,13.198816802691733,A
APAC_TEC-CO-10000208,4646.655,0.09550165848388259,13.294318461175616,A
EU_OFF-ST-10002506,4623.186,0.09501930538838524,13.389337766564001,A
APAC_TEC-PH-10001990,4614.4475999999995,0.0948397070122425,13.484177473576244,A
US_FUR-CH-10004287,4612.54,0.09480050053710634,13.57897797411335,A
LATAM_TEC-PH-10003457,4612.272,0.09479499239318911,13.673772966506538,A
APAC_FUR-CH-10001415,4602.864,0.09460163187836364,13.768374598384902,A
APAC_TEC-PH-10001699,4557.696,0.09367330410055358,13.862047902485456,A
APAC_FUR-BO-10002204,4538.097,0.09327049024744298,13.955318392732899,A
EU_OFF-AP-10002904,4507.92,0.0926502691318086,14.047968661864708,A
EU_FUR-BO-10004254,4488.075,0.09224239929584861,14.140211061160556,A
LATAM_FUR-CH-10001490,4479.28,0.09206163763259499,14.232272698793151,A
APAC_TEC-CO-10000562,4462.139999999999,0.09170936305520248,14.323982061848353,A
APAC_TEC-CO-10001204,4460.1276,0.09166800264916138,14.415650064497514,A
APAC_FUR-CH-10001271,4429.728,0.09104320648563156,14.506693270983146,A
APAC_TEC-AC-10004487,4416.762,0.09077671919447221,14.597469990177618,A
LATAM_FUR-BO-10001498,4395.84,0.0903467140189643,14.687816704196583,A
APAC_TEC-CO-10003506,4379.124,0.09000315381851545,14.777819858015098,A
EU_TEC-CO-10000013,4363.9980000000005,0.08969227253160537,14.867512130546704,A
EU_TEC-MA-10004772,4363.7895,0.08968798727784887,14.957200117824552,A
EU_FUR-TA-10001664,4363.35,0.08967895433288015,15.046879072157433,A
LATAM_TEC-AC-10000203,4306.679999999999,0.08851422852769734,15.13539330068513,A
Africa_TEC-CIS-10002259,4299.768,0.08837216774129496,15.223765468426425,A
APAC_FUR-TA-10004711,4298.85,0.0883533002931009,15.312118768719525,A
EU_OFF-AP-10004201,4295.001,0.08827419265900617,15.40039296137853,A
APAC_FUR-BO-10003301,4287.774,0.08812565774822345,15.488518619126754,A
APAC_FUR-BO-10001372,4263.15,0.08761956619666493,15.576138185323419,A
EU_TEC-CO-10002284,4255.0155,0.08745237964183418,15.663590564965252,A
APAC_FUR-CH-10003551,4235.2494,0.08704613141988563,15.750636696385138,A
US_OFF-BI-10003650,4155.242,0.08540175726450216,15.83603845364964,A
EU_TEC-AC-10003265,4140.0,0.08508849185559805,15.92112694550524,A
LATAM_OFF-AP-10004227,4119.032,0.08465754125240284,16.00578448675764,A
EU_OFF-AP-10001099,4088.88,0.08403783395616372,16.089822320713804,A
US_FUR-TA-10003954,4087.2839999999997,0.0840050317259701,16.173827352439773,A
US_OFF-ST-10000078,4083.6179999999995,0.08392968524984869,16.257757037689622,A
EU_OFF-ST-10000624,4082.166,0.0838998426193718,16.341656880308992,A
EU_TEC-PH-10004910,4067.46,0.08359759349830215,16.425254473807293,A
EU_TEC-AC-10003415,4066.56,0.08357909600007266,16.508833569807365,A
APAC_OFF-AP-10002351,4057.1279999999997,0.08338524221862773,16.592218812025994,A
LATAM_FUR-CH-10002780,4051.0600000000004,0.08326052797500945,16.675479340001004,A
LATAM_OFF-AP-10000407,4018.044,0.08258195752884893,16.758061297529853,A
APAC_OFF-AP-10003500,4009.98,0.08241621994471282,16.840477517474564,A
US_OFF-ST-10003716,4005.3559999999998,0.08232118390936492,16.92279870138393,A
US_TEC-CO-10002095,3999.92,0.08220945902005888,17.00500816040399,A
APAC_OFF-AP-10003795,3999.576,0.08220238886518005,17.08721054926917,A
US_TEC-MA-10002927,3991.98,0.08204626998012327,17.16925681924929,A
EU_OFF-AP-10000802,3988.1400000000003,0.08196734732101082,17.251224166570303,A
US_FUR-TA-10001889,3987.574,0.08195571444990207,17.333179881020204,A
EU_TEC-MA-10000331,3976.959,0.08173754673467327,17.414917427754876,A
LATAM_OFF-AP-10001106,3963.52,0.08146133798055555,17.496378765735432,A
APAC_FUR-BO-10002390,3958.6935000000003,0.08136214000810603,17.57774090574354,A
US_OFF-BI-10000545,3957.096,0.08132930694874871,17.65907021269229,A
LATAM_FUR-BO-10000567,3952.976,0.08124462951240932,17.740314842204697,A
APAC_OFF-AP-10003275,3950.589,0.08119557003654958,17.821510412241246,A
LATAM_FUR-BO-10002300,3943.2960000000003,0.08104567864256337,17.90255609088381,A
EU_TEC-CO-10004042,3939.624,0.0809702088497871,17.983526299733597,A
US_OFF-SU-10000151,3930.072,0.08077388873524491,18.06430018846884,A
EU_FUR-CH-10001582,3926.4120000000003,0.08069866557577837,18.14499885404462,A
EU_OFF-ST-10000648,3926.223,0.08069478110115018,18.22569363514577,A
US_FUR-TA-10001095,3921.5249999999996,0.08059822416039229,18.306291859306164,A
EMEA_OFF-KIT-10000099,3912.306,0.08040874812019502,18.38670060742636,A
APAC_FUR-CH-10002573,3906.0,0.08027914231593382,18.466979749742293,A
EU_TEC-CO-10003228,3870.657,0.07955274556046223,18.546532495302756,A
LATAM_FUR-CH-10000932,3870.328,0.07954598369722055,18.626078478999975,A
EU_TEC-PH-10000800,3850.812,0.07914487572450224,18.705223354724478,A
LATAM_OFF-ST-10004381,3845.4,0.07903364410181564,18.784256998826294,A
US_FUR-TA-10004575,3840.9359999999997,0.07894189651059742,18.86319889533689,A
APAC_OFF-AP-10002090,3830.9958,0.07873759780848559,18.941936493145374,A
APAC_OFF-AP-10002104,3827.136,0.0786582682044121,19.020594761349784,A
APAC_TEC-PH-10001457,3825.0,0.0786143674752808,19.099209128825066,A
APAC_OFF-AP-10003963,3810.996,0.07832654640283014,19.177535675227897,A
LATAM_FUR-BO-10001356,3805.464,0.07821284844704628,19.255748523674942,A
US_TEC-PH-10004977,3802.206,0.07814588750345558,19.3338944111784,A
LATAM_FUR-CH-10000891,3788.88,0.07787200121300443,19.411766412391405,A
EMEA_TEC-CAN-10004291,3783.0,0.07775115089123852,19.489517563282643,A
EU_TEC-MA-10004669,3760.2840000000006,0.0772842740359265,19.566801837318568,A
APAC_FUR-BO-10004648,3753.657,0.0771480707906301,19.6439499081092,A
US_FUR-CH-10004997,3740.8019999999997,0.07688386485758572,19.720833772966785,A
LATAM_FUR-BO-10000624,3734.272,0.07674965523154297,19.797583428198326,A
APAC_FUR-CH-10000974,3722.5746,0.07650924119177685,19.8740926693901,A
APAC_FUR-CH-10000602,3709.212,0.07623460266973105,19.950327272059834,A
APAC_TEC-CO-10000794,3708.2219999999998,0.07621425542167862,20.026541527481513,A
APAC_FUR-TA-10000022,3694.68,0.07593592973165242,20.102477457213165,A
US_TEC-PH-10002200,3655.478,0.07513021981432799,20.177607677027492,A
EMEA_OFF-KIT-10003683,3653.76,0.0750949101454855,20.252702587172976,A
LATAM_FUR-CH-10004095,3649.504,0.07500743753163587,20.32771002470461,A
LATAM_FUR-CH-10000843,3647.616,0.07496863389090559,20.402678658595516,A
US_FUR-TA-10000198,3636.468,0.07473951154616978,20.477418170141686,A
US_OFF-ST-10001780,3628.184,0.07456925235135535,20.551987422493042,A
EU_TEC-AC-10001056,3625.44,0.07451285553453126,20.626500278027574,A
APAC_FUR-CH-10003692,3608.028,0.07415499060211829,20.700655268629692,A
US_FUR-CH-10001215,3607.056,0.07413501330403045,20.774790281933722,A
EU_TEC-CO-10001633,3599.6625,0.0739830563560753,20.848773338289796,A
APAC_TEC-MA-10000606,3588.2331,0.07374815046022641,20.92252148875002,A
APAC_OFF-ST-10002395,3579.0015000000003,0.07355841545505393,20.996079904205075,A
LATAM_TEC-CO-10000135,3576.9318000000003,0.07351587737495886,21.069595781580034,A
US_FUR-TA-10001950,3571.92,0.07341287097315165,21.143008652553185,A
EU_TEC-PH-10000493,3570.0,0.07337340964359543,21.21638206219678,A
EU_OFF-ST-10002555,3551.1809999999996,0.07298662695561704,21.289368689152397,A
APAC_FUR-BO-10001749,3549.0480000000002,0.07294278788481318,21.36231147703721,A
US_TEC-PH-10001530,3546.296,0.07288622664578259,21.43519770368299,A
LATAM_FUR-TA-10004820,3525.12,0.07245100106521879,21.50764870474821,A
LATAM_FUR-CH-10001332,3506.9440000000004,0.07207743381208659,21.579726138560297,A
APAC_TEC-CO-10002376,3503.124,0.07199892220849036,21.651725060768786,A
APAC_OFF-AP-10002312,3501.7368,0.07197041139788599,21.72369547216667,A
EU_FUR-BO-10002003,3483.6000000000004,0.07159764981356556,21.795293121980237,A
US_OFF-ST-10002615,3473.344,0.07138686054485274,21.86667998252509,A
APAC_FUR-CH-10001147,3470.6646,0.07133179143734601,21.938011773962433,A
US_FUR-BO-10001811,3470.2994,0.07132428556362,22.009336059526053,A
EU_OFF-ST-10002900,3456.075,0.07103193465938068,22.080367994185433,A
LATAM_TEC-AC-10000376,3446.9399999999996,0.07084418505235147,22.151212179237785,A
US_OFF-ST-10001496,3423.6099999999997,0.0703646887926918,22.221576868030475,A
US_TEC-CO-10000971,3419.886,0.07028815025557339,22.29186501828605,A
EU_TEC-PH-10000505,3418.971,0.07026934446570675,22.362134362751757,A
Africa_OFF-KIT-10004058,3409.74,0.07007962179219973,22.432213984543957,A
APAC_TEC-CO-10003087,3407.94,0.07004262679574078,22.502256611339696,A
EMEA_TEC-CAN-10001437,3407.94,0.07004262679574078,22.572299238135436,A
LATAM_TEC-CO-10001919,3406.29376,0.07000879199409045,22.642308030129527,A
LATAM_TEC-PH-10000018,3399.2,0.06986299553515674,22.712171025664684,A
EU_TEC-MA-10000433,3372.93,0.06932307411461408,22.781494099779298,A
LATAM_TEC-CO-10003158,3361.30848,0.0690842196194765,22.850578319398775,A
APAC_TEC-AC-10002244,3360.5568,0.06906877050895523,22.91964708990773,A
EU_TEC-CO-10004563,3358.281,0.06902199650176562,22.988669086409494,A
US_TEC-MA-10000984,3357.6,0.06900800006143865,23.05767708647093,A
Africa_TEC-APP-10001586,3331.53,0.06847218919605812,23.12614927566699,A
APAC_OFF-ST-10004837,3313.128,0.06809397701559274,23.194243252682583,A
APAC_TEC-CO-10002379,3298.428,0.06779185121117791,23.262035103893762,A
US_OFF-ST-10001932,3283.89,0.0674930549564444,23.329528158850206,A
APAC_TEC-AC-10000866,3276.2711999999997,0.06733646746809914,23.396864626318305,A
LATAM_TEC-CO-10004367,3272.0428,0.0672495621108619,23.464114188429168,A
APAC_TEC-PH-10002652,3257.4,0.06694861192522346,23.53106280035439,A
EMEA_TEC-CIS-10002344,3256.95,0.06693936317610871,23.5980021635305,A
APAC_FUR-BO-10001822,3256.74,0.0669350470931885,23.664937210623687,A
EU_TEC-CO-10002962,3251.976,0.06683713366922714,23.731774344292916,A
US_FUR-TA-10003238,3250.782,0.06681259365490935,23.798586937947825,A
EMEA_OFF-CUI-10000682,3234.24,0.06647260963745155,23.865059547585275,A
APAC_FUR-BO-10004541,3233.1912,0.06645105388618147,23.931510601471455,A
LATAM_FUR-BO-10002580,3223.0,0.06624159643734119,23.997752197908795,A
APAC_TEC-CO-10002526,3200.04,0.0657697047047314,24.063521902613527,A
APAC_TEC-PH-10003556,3181.9139999999998,0.06539716509038972,24.128919067703915,A
APAC_TEC-PH-10002936,3180.3,0.06536399291023151,24.194283060614147,A
EU_OFF-ST-10000288,3179.493,0.06534740682015241,24.2596304674343,A
US_FUR-CH-10003746,3177.702,0.06531059679867576,24.324941064232974,A
APAC_FUR-BO-10000980,3176.8704,0.06529350511031172,24.390234569343285,A
LATAM_OFF-ST-10003741,3174.72,0.06524930842120874,24.455483877764493,A
EU_TEC-CO-10000854,3171.96,0.06519258275997168,24.520676460524466,A
US_FUR-CH-10004983,3171.306,0.0651791412445916,24.585855601769058,A
LATAM_TEC-CO-10002617,3161.0652,0.06496866437807111,24.65082426614713,A
EU_OFF-ST-10004377,3130.023,0.06433066100080545,24.715154927147935,A
US_FUR-CH-10002335,3128.046,0.06429002816302803,24.779444955310964,A
Africa_TEC-SAM-10004940,3123.456,0.06419569092205771,24.843640646233023,A
APAC_FUR-CH-10000432,3120.8049,0.0641412034581064,24.90778184969113,A
LATAM_FUR-TA-10001642,3117.088,0.06406481084569625,24.971846660536826,A
EU_FUR-TA-10004680,3094.74,0.0636054974118825,25.035452157948708,A
EU_OFF-ST-10004695,3089.475,0.06349728704724004,25.09894944499595,A
EU_OFF-AP-10002361,3055.536,0.06279974638900644,25.161749191384956,A
APAC_FUR-CH-10000994,3052.8779999999997,0.06274511711090204,25.22449430849586,A
Africa_FUR-SAU-10004653,3051.9300000000003,0.06272563307943367,25.287219941575295,A
LATAM_TEC-CO-10002113,3046.96896,0.06262366993652659,25.349843611511822,A
APAC_TEC-MA-10000429,3039.7248,0.062474782340110974,25.412318393851933,A
LATAM_OFF-AP-10004245,3028.8,0.062250247374936084,25.47456864122687,A
APAC_TEC-CO-10000953,3025.764,0.062187849147575316,25.536756490374447,A
US_TEC-PH-10001459,3023.928,0.062150114251187175,25.598906604625636,A
LATAM_FUR-CH-10000777,3015.552,0.06197796420099817,25.660884568826635,A
US_FUR-TA-10004256,3005.2799999999997,0.06176684608787239,25.72265141491451,A
EU_OFF-ST-10004191,3001.005,0.06167898297128238,25.784330397885793,A
US_FUR-CH-10000015,2989.08,0.0614338911197418,25.845764289005533,A
APAC_FUR-BO-10001216,2972.844,0.06110019625168202,25.906864485257216,A
APAC_FUR-BO-10000203,2965.1094,0.060941228751897884,25.967805714009113,A
APAC_FUR-TA-10000207,2951.991,0.060671609217705015,26.02847732322682,A
US_TEC-AC-10002637,2951.8360000000002,0.060668423537454386,26.089145746764274,A
APAC_FUR-BO-10003549,2930.004,0.060219715335958865,26.14936546210023,A
EU_FUR-CH-10003365,2929.5,0.06020935673695037,26.209574818837183,A
EU_FUR-BO-10004630,2927.28,0.060163729574650986,26.269738548411834,A
APAC_FUR-BO-10000210,2917.92,0.059971355593064414,26.329709904004897,A
EU_TEC-CO-10000556,2917.701,0.0599668545351619,26.38967675854006,A
APAC_TEC-MA-10002134,2914.992,0.05991117706549118,26.44958793560555,A
APAC_FUR-BO-10004665,2906.4,0.0597345876157271,26.509322523221275,A
LATAM_OFF-AP-10004627,2896.48,0.05953070407968663,26.568853227300963,A
APAC_FUR-CH-10002247,2895.669,0.05951403577850429,26.62836726307947,A
APAC_TEC-PH-10000499,2892.105,0.05944078568551556,26.687808048764985,A
Africa_FUR-IKE-10001539,2891.7,0.05943246181131229,26.747240510576297,A
APAC_FUR-TA-10002256,2877.12,0.059132802339994746,26.806373312916293,A
LATAM_TEC-AC-10003955,2863.168,0.05884605001188623,26.86521936292818,A
EU_FUR-TA-10002523,2842.83,0.058428047657451646,26.92364741058563,A
APAC_FUR-CH-10000051,2841.66,0.058404000909753326,26.982051411495384,A
APAC_OFF-AP-10000729,2840.8320000000003,0.05838698321138221,27.040438394706765,A
APAC_TEC-CO-10002057,2839.3199999999997,0.05835590741435667,27.09879430212112,A
APAC_FUR-CH-10001684,2839.3199999999997,0.05835590741435667,27.157150209535477,A
LATAM_FUR-TA-10003926,2833.76,0.05824163398085013,27.215391843516326,A
Africa_TEC-SHA-10000501,2832.96,0.0582251917602017,27.273617035276526,A
LATAM_FUR-TA-10004840,2832.5879999999997,0.05821754612760019,27.331834581404127,A
APAC_TEC-CO-10000791,2832.0,0.05820546109542359,27.39004004249955,A
EU_OFF-AP-10003221,2827.656,0.05811617983730265,27.448156222336852,A
EU_TEC-CO-10001375,2821.911,0.05799810414027115,27.506154326477123,A
APAC_FUR-CH-10000783,2819.52,0.05794896245330817,27.564103288930433,A
APAC_TEC-AC-10004108,2809.188,0.05773661117363377,27.621839900104067,A
US_TEC-PH-10004586,2807.61,0.05770417889340475,27.679544078997473,A
US_OFF-BI-10003527,2796.178,0.057469219560338757,27.737013298557812,A
LATAM_FUR-CH-10004755,2784.8559999999998,0.05723652103261192,27.794249819590423,A
APAC_TEC-CO-10003448,2774.844,0.05703074664119689,27.85128056623162,A
EU_TEC-MA-10000161,2771.757,0.056967300222269784,27.908247866453888,A
US_FUR-BO-10003272,2766.6696,0.056862740030611286,27.965110606484497,A
US_FUR-TA-10003715,2763.684,0.05680137766315137,28.02191198414765,A
EMEA_FUR-HON-10003533,2757.78,0.05668003407476599,28.078592018222416,A
APAC_FUR-CH-10001207,2756.34,0.056650438077598834,28.135242456300016,A
US_TEC-AC-10004666,2755.4,0.05663111846833693,28.191873574768355,A
EU_OFF-ST-10004855,2744.8199999999997,0.0564136701002615,28.248287244868617,A
EU_FUR-CH-10001429,2737.128,0.056255578148726906,28.304542823017343,A
APAC_TEC-CO-10003570,2733.8064,0.056187310048594646,28.36073013306594,A
EU_TEC-CO-10004662,2731.56,0.05614114029301386,28.416871273358954,A
Africa_FUR-SAF-10003469,2716.5299999999997,0.05583223207258158,28.472703505431536,A
APAC_TEC-MA-10004502,2715.4182,0.05580938149643544,28.52851288692797,A
APAC_TEC-CO-10002697,2714.4719999999998,0.05578993445996351,28.584302821387933,A
US_FUR-BO-10002545,2714.192,0.05578417968273657,28.64008700107067,A
US_FUR-TA-10002958,2714.192,0.05578417968273657,28.695871180753404,A
EU_FUR-BO-10000967,2699.076,0.05547350392358458,28.751344684676987,A
APAC_TEC-MA-10002680,2689.7094,0.055280994293677665,28.806625678970665,A
EU_TEC-PH-10002296,2683.3199999999997,0.05514967438791385,28.861775353358578,A
EU_TEC-CO-10001008,2678.7599999999998,0.05505595373021783,28.916831307088795,A
APAC_FUR-TA-10003078,2673.36,0.054944968740840976,28.971776275829637,A
APAC_TEC-PH-10001725,2652.6,0.05451829311501435,29.02629456894465,A
EU_TEC-CO-10001162,2650.62,0.054477598618909495,29.08077216756356,A
APAC_OFF-ST-10004830,2644.0776,0.054343134138446686,29.135115301702005,A
LATAM_FUR-BO-10000891,2643.84,0.0543382507989141,29.189453552500918,A
LATAM_TEC-AC-10004743,2640.32,0.05426590502806103,29.24371945752898,A
US_TEC-AC-10003870,2639.92,0.05425768391773681,29.297977141446715,A
Africa_TEC-BRO-10000463,2637.3,0.054203835645113226,29.352180977091827,A
EU_OFF-AP-10003590,2636.85,0.05419458689599849,29.406375563987826,A
LATAM_TEC-PH-10001076,2629.42,0.054041879771726246,29.460417443759553,A
APAC_TEC-MA-10002148,2627.4,0.05400036316458897,29.514417806924143,A
APAC_TEC-CO-10000679,2627.1468,0.05399515920175374,29.568412966125898,A
LATAM_TEC-PH-10003945,2624.7920000000004,0.053946761525275104,29.622359727651173,A
US_FUR-CH-10002073,2621.322,0.05387544339321256,29.676235171044386,A
APAC_FUR-TA-10001633,2614.689,0.05373911683126131,29.72997428787565,A
Africa_TEC-CIS-10000758,2610.72,0.05365754286406931,29.78363183073972,A
EU_OFF-AP-10004186,2593.8,0.053309789897355124,29.836941620637074,A
EU_TEC-MA-10003557,2591.343,0.05325929172718865,29.89020091236426,A
US_TEC-PH-10002555,2589.5,0.05322141296136985,29.94342232532563,A
EU_OFF-ST-10001547,2587.62,0.053182773742846044,29.99660509906848,A
LATAM_FUR-BO-10004924,2584.2,0.05311248324957403,30.049717582318053,A
LATAM_TEC-PH-10004057,2582.16,0.05307055558692054,30.102788137904973,A
LATAM_OFF-AP-10000213,2576.652,0.05295735089775615,30.15574548880273,A
US_OFF-ST-10001490,2569.968,0.05281997614423855,30.208565464946968,A
US_TEC-CO-10001943,2559.872,0.052612475319655426,30.261177940266624,A
EU_TEC-CO-10004005,2557.728,0.052568410168317654,30.31374635043494,A
APAC_FUR-BO-10002308,2550.6,0.052421909982340184,30.36616826041728,A
EU_TEC-PH-10002565,2545.0725,0.052308304514047485,30.418476564931325,A
APAC_TEC-PH-10000036,2544.24,0.05229119432818521,30.47076775925951,A
EU_TEC-CO-10000405,2544.24,0.05229119432818521,30.523058953587693,A
APAC_TEC-PH-10003794,2543.0265,0.052266253534739134,30.575325207122432,A
EU_TEC-PH-10003492,2530.368,0.05200608622214153,30.627331293344575,A
US_FUR-TA-10003392,2528.82,0.05197427052518683,30.67930556386976,A
LATAM_TEC-CO-10001309,2528.51696,0.051968042212005204,30.731273606081768,A
APAC_OFF-AP-10004246,2526.93,0.05193542577890492,30.78320903186067,A
LATAM_OFF-AP-10002252,2509.36,0.0515743135079139,30.834783345368585,A
EU_FUR-BO-10004585,2506.9440000000004,0.051524658001555666,30.88630800337014,A
LATAM_FUR-CH-10004669,2503.46,0.05145305213063177,30.937761055500772,A
APAC_TEC-PH-10004509,2492.973,0.05123751517070673,30.98899857067148,A
APAC_TEC-CO-10001222,2492.3295000000003,0.051224289459472654,31.040222860130953,A
Africa_FUR-BUS-10004820,2491.2,0.05120107509919465,31.091423935230146,A
